&IN
 ETA= 0.83999999999999997     ,
 XI0= 0.19380000000000000     ,
 BETA=  4.8399999999999999     ,
 P=-0.29999999999999999     ,
 K0=  3.8399999999999999     ,
 KF=  1.0000000000000000     ,
 L0=  8.0000000000000000     ,
 LF=  30.000000000000000     ,
 LM=  20.000000000000000     ,
 LW=  5.0000000000000000     ,
 T0=  125.59999999999999     ,
 TF=  410.00000000000000     ,
 VS=  1.5300000000000000     ,
 NMAX=10000      ,
 /
  0.83999999999999997     
  0.19380000000000000     
   4.8399999999999999     
 -0.29999999999999999     
   3.8399999999999999     
   1.0000000000000000     
   8.0000000000000000     
   30.000000000000000     
   20.000000000000000     
   5.0000000000000000     
   125.59999999999999     
   410.00000000000000     
   1.5300000000000000     
       10000
   2.2000000000000001E-003

L                        T                        Ta                       v                        
    0.22051400000000E+02     0.24716642622364E+03     0.16938167203597E+03     0.99831097160620E+04     0.17977047108940E+01
    0.22053600000000E+02     0.24718507384056E+03     0.16942633536643E+03     0.99859754713721E+04     0.17971090309147E+01
    0.22055800000000E+02     0.24720373869069E+03     0.16946778445072E+03     0.99888416812210E+04     0.17965135661952E+01
    0.22058000000000E+02     0.24722242077199E+03     0.16951246508150E+03     0.99917083457921E+04     0.17959183168882E+01
    0.22060200000000E+02     0.24724112008241E+03     0.16955392939163E+03     0.99945754652685E+04     0.17953232831462E+01
    0.22062400000000E+02     0.24725983661988E+03     0.16959862732406E+03     0.99974430398332E+04     0.17947284651216E+01
    0.22064600000000E+02     0.24727857038235E+03     0.16964010686044E+03     0.10000311069669E+05     0.17941338629662E+01
    0.22066800000000E+02     0.24729732136775E+03     0.16968482209586E+03     0.10003179554958E+05     0.17935394768318E+01
    0.22069000000000E+02     0.24731608957401E+03     0.16972631685892E+03     0.10006048495882E+05     0.17929453068702E+01
    0.22071200000000E+02     0.24733487499908E+03     0.16977104939866E+03     0.10008917892623E+05     0.17923513532326E+01
    0.22073400000000E+02     0.24735367764087E+03     0.16981255938880E+03     0.10011787745362E+05     0.17917576160701E+01
    0.22075600000000E+02     0.24737249749730E+03     0.16985730923421E+03     0.10014658054281E+05     0.17911640955338E+01
    0.22077800000000E+02     0.24739133456631E+03     0.16989883445185E+03     0.10017528819561E+05     0.17905707917742E+01
    0.22080000000000E+02     0.24741018884579E+03     0.16994360160426E+03     0.10020400041382E+05     0.17899777049418E+01
    0.22082200000000E+02     0.24742906033368E+03     0.16998514204982E+03     0.10023271719924E+05     0.17893848351870E+01
    0.22084400000000E+02     0.24744794902787E+03     0.17002992651058E+03     0.10026143855368E+05     0.17887921826596E+01
    0.22086600000000E+02     0.24746685492628E+03     0.17007148218448E+03     0.10029016447893E+05     0.17881997475095E+01
    0.22088800000000E+02     0.24748577802681E+03     0.17011628395493E+03     0.10031889497679E+05     0.17876075298864E+01
    0.22091000000000E+02     0.24750471832735E+03     0.17015785485759E+03     0.10034763004904E+05     0.17870155299394E+01
    0.22093200000000E+02     0.24752367582582E+03     0.17020267393908E+03     0.10037636969749E+05     0.17864237478178E+01
    0.22095400000000E+02     0.24754265052009E+03     0.17024426007092E+03     0.10040511392391E+05     0.17858321836705E+01
    0.22097600000000E+02     0.24756164240806E+03     0.17028909646478E+03     0.10043386273008E+05     0.17852408376461E+01
    0.22099800000000E+02     0.24758065148762E+03     0.17033069782622E+03     0.10046261611780E+05     0.17846497098932E+01
    0.22102000000000E+02     0.24759967775666E+03     0.17037555153382E+03     0.10049137408883E+05     0.17840588005599E+01
    0.22104200000000E+02     0.24761872121305E+03     0.17041716812529E+03     0.10052013664496E+05     0.17834681097942E+01
    0.22106400000000E+02     0.24763778185466E+03     0.17046203914796E+03     0.10054890378795E+05     0.17828776377439E+01
    0.22108600000000E+02     0.24765685967939E+03     0.17050367096989E+03     0.10057767551957E+05     0.17822873845567E+01
    0.22110800000000E+02     0.24767595468509E+03     0.17054855930899E+03     0.10060645184160E+05     0.17816973503798E+01
    0.22113000000000E+02     0.24769506686964E+03     0.17059020636180E+03     0.10063523275579E+05     0.17811075353604E+01
    0.22115200000000E+02     0.24771419623090E+03     0.17063511201868E+03     0.10066401826391E+05     0.17805179396452E+01
    0.22117400000000E+02     0.24773334276674E+03     0.17067677430280E+03     0.10069280836771E+05     0.17799285633811E+01
    0.22119600000000E+02     0.24775250647501E+03     0.17072169727881E+03     0.10072160306895E+05     0.17793394067145E+01
    0.22121800000000E+02     0.24777168735356E+03     0.17076337479467E+03     0.10075040236939E+05     0.17787504697915E+01
    0.22124000000000E+02     0.24779088540026E+03     0.17080831509117E+03     0.10077920627077E+05     0.17781617527581E+01
    0.22126200000000E+02     0.24781010061295E+03     0.17085000783920E+03     0.10080801477484E+05     0.17775732557602E+01
    0.22128400000000E+02     0.24782933298947E+03     0.17089496545755E+03     0.10083682788335E+05     0.17769849789433E+01
    0.22130600000000E+02     0.24784858252768E+03     0.17093667343818E+03     0.10086564559804E+05     0.17763969224526E+01
    0.22132800000000E+02     0.24786784922540E+03     0.17098164837973E+03     0.10089446792065E+05     0.17758090864332E+01
    0.22135000000000E+02     0.24788713308049E+03     0.17102337159340E+03     0.10092329485291E+05     0.17752214710302E+01
    0.22137200000000E+02     0.24790643409077E+03     0.17106836385951E+03     0.10095212639656E+05     0.17746340763880E+01
    0.22139400000000E+02     0.24792575225407E+03     0.17111010230665E+03     0.10098096255333E+05     0.17740469026511E+01
    0.22141600000000E+02     0.24794508756823E+03     0.17115511189868E+03     0.10100980332495E+05     0.17734599499636E+01
    0.22143800000000E+02     0.24796444003107E+03     0.17119686557973E+03     0.10103864871315E+05     0.17728732184697E+01
    0.22146000000000E+02     0.24798380964040E+03     0.17124189249905E+03     0.10106749871964E+05     0.17722867083129E+01
    0.22148200000000E+02     0.24800319639406E+03     0.17128366141444E+03     0.10109635334615E+05     0.17717004196368E+01
    0.22150400000000E+02     0.24802260028985E+03     0.17132870566242E+03     0.10112521259440E+05     0.17711143525847E+01
    0.22152600000000E+02     0.24804202132559E+03     0.17137048981259E+03     0.10115407646610E+05     0.17705285072997E+01
    0.22154800000000E+02     0.24806145949909E+03     0.17141555139058E+03     0.10118294496296E+05     0.17699428839245E+01
    0.22157000000000E+02     0.24808091480816E+03     0.17145735077597E+03     0.10121181808670E+05     0.17693574826019E+01
    0.22159200000000E+02     0.24810038725060E+03     0.17150242968534E+03     0.10124069583902E+05     0.17687723034741E+01
    0.22161400000000E+02     0.24811987682422E+03     0.17154424430640E+03     0.10126957822162E+05     0.17681873466834E+01
    0.22163600000000E+02     0.24813938352681E+03     0.17158934054852E+03     0.10129846523621E+05     0.17676026123717E+01
    0.22165800000000E+02     0.24815890735616E+03     0.17163117040568E+03     0.10132735688449E+05     0.17670181006807E+01
    0.22168000000000E+02     0.24817844831008E+03     0.17167628398193E+03     0.10135625316815E+05     0.17664338117518E+01
    0.22170200000000E+02     0.24819800638635E+03     0.17171812907563E+03     0.10138515408889E+05     0.17658497457264E+01
    0.22172400000000E+02     0.24821758158275E+03     0.17176325998737E+03     0.10141405964840E+05     0.17652659027454E+01
    0.22174600000000E+02     0.24823717389708E+03     0.17180512031807E+03     0.10144296984837E+05     0.17646822829497E+01
    0.22176800000000E+02     0.24825678332711E+03     0.17185026856667E+03     0.10147188469048E+05     0.17640988864797E+01
    0.22179000000000E+02     0.24827640987063E+03     0.17189214413481E+03     0.10150080417641E+05     0.17635157134760E+01
    0.22181200000000E+02     0.24829605352540E+03     0.17193730972165E+03     0.10152972830786E+05     0.17629327640785E+01
    0.22183400000000E+02     0.24831571428921E+03     0.17197920052768E+03     0.10155865708649E+05     0.17623500384273E+01
    0.22185600000000E+02     0.24833539215981E+03     0.17202438345413E+03     0.10158759051398E+05     0.17617675366619E+01
    0.22187800000000E+02     0.24835508713498E+03     0.17206628949849E+03     0.10161652859200E+05     0.17611852589217E+01
    0.22190000000000E+02     0.24837479921249E+03     0.17211148976594E+03     0.10164547132223E+05     0.17606032053461E+01
    0.22192200000000E+02     0.24839452839009E+03     0.17215341104908E+03     0.10167441870634E+05     0.17600213760740E+01
    0.22194400000000E+02     0.24841427466554E+03     0.17219862865890E+03     0.10170337074598E+05     0.17594397712441E+01
    0.22196600000000E+02     0.24843403803660E+03     0.17224056518127E+03     0.10173232744282E+05     0.17588583909951E+01
    0.22198800000000E+02     0.24845381850103E+03     0.17228580013485E+03     0.10176128879853E+05     0.17582772354651E+01
    0.22201000000000E+02     0.24847361605656E+03     0.17232775189691E+03     0.10179025481475E+05     0.17576963047922E+01
    0.22203200000000E+02     0.24849343070096E+03     0.17237300419561E+03     0.10181922549315E+05     0.17571155991144E+01
    0.22205400000000E+02     0.24851326243197E+03     0.17241497119781E+03     0.10184820083537E+05     0.17565351185692E+01
    0.22207600000000E+02     0.24853311124732E+03     0.17246024084303E+03     0.10187718084307E+05     0.17559548632940E+01
    0.22209800000000E+02     0.24855297714476E+03     0.17250222308582E+03     0.10190616551789E+05     0.17553748334261E+01
    0.22212000000000E+02     0.24857286012203E+03     0.17254751007894E+03     0.10193515486149E+05     0.17547950291022E+01
    0.22214200000000E+02     0.24859276017686E+03     0.17258950756278E+03     0.10196414887549E+05     0.17542154504592E+01
    0.22216400000000E+02     0.24861267730698E+03     0.17263481190519E+03     0.10199314756154E+05     0.17536360976335E+01
    0.22218600000000E+02     0.24863261151012E+03     0.17267682463053E+03     0.10202215092128E+05     0.17530569707614E+01
    0.22220800000000E+02     0.24865256278400E+03     0.17272214632362E+03     0.10205115895634E+05     0.17524780699789E+01
    0.22223000000000E+02     0.24867253112636E+03     0.17276417429093E+03     0.10208017166835E+05     0.17518993954218E+01
    0.22225200000000E+02     0.24869251653490E+03     0.17280951333607E+03     0.10210918905895E+05     0.17513209472257E+01
    0.22227400000000E+02     0.24871251900736E+03     0.17285155654580E+03     0.10213821112976E+05     0.17507427255259E+01
    0.22229600000000E+02     0.24873253854144E+03     0.17289691294440E+03     0.10216723788240E+05     0.17501647304575E+01
    0.22231800000000E+02     0.24875257513486E+03     0.17293897139701E+03     0.10219626931851E+05     0.17495869621554E+01
    0.22234000000000E+02     0.24877262878533E+03     0.17298434515045E+03     0.10222530543969E+05     0.17490094207543E+01
    0.22236200000000E+02     0.24879269949056E+03     0.17302641884641E+03     0.10225434624756E+05     0.17484321063886E+01
    0.22238400000000E+02     0.24881278724825E+03     0.17307180995609E+03     0.10228339174374E+05     0.17478550191925E+01
    0.22240600000000E+02     0.24883289205610E+03     0.17311389889586E+03     0.10231244192985E+05     0.17472781592999E+01
    0.22242800000000E+02     0.24885301391182E+03     0.17315930736317E+03     0.10234149680748E+05     0.17467015268446E+01
    0.22245000000000E+02     0.24887315281310E+03     0.17320141154721E+03     0.10237055637825E+05     0.17461251219602E+01
    0.22247200000000E+02     0.24889330875764E+03     0.17324683737355E+03     0.10239962064377E+05     0.17455489447799E+01
    0.22249400000000E+02     0.24891348174314E+03     0.17328895680233E+03     0.10242868960563E+05     0.17449729954367E+01
    0.22251600000000E+02     0.24893367176727E+03     0.17333439998909E+03     0.10245776326544E+05     0.17443972740635E+01
    0.22253800000000E+02     0.24895387882773E+03     0.17337653466307E+03     0.10248684162478E+05     0.17438217807929E+01
    0.22256000000000E+02     0.24897410292220E+03     0.17342199521166E+03     0.10251592468527E+05     0.17432465157572E+01
    0.22258200000000E+02     0.24899434404837E+03     0.17346414513131E+03     0.10254501244848E+05     0.17426714790887E+01
    0.22260400000000E+02     0.24901460220392E+03     0.17350962304312E+03     0.10257410491601E+05     0.17420966709191E+01
    0.22262600000000E+02     0.24903487738652E+03     0.17355178820892E+03     0.10260320208945E+05     0.17415220913802E+01
    0.22264800000000E+02     0.24905516959384E+03     0.17359728348535E+03     0.10263230397039E+05     0.17409477406034E+01
    0.22267000000000E+02     0.24907547882357E+03     0.17363946389776E+03     0.10266141056039E+05     0.17403736187200E+01
    0.22269200000000E+02     0.24909580507337E+03     0.17368497654022E+03     0.10269052186106E+05     0.17397997258609E+01
    0.22271400000000E+02     0.24911614834091E+03     0.17372717219971E+03     0.10271963787395E+05     0.17392260621569E+01
    0.22273600000000E+02     0.24913650862385E+03     0.17377270220961E+03     0.10274875860065E+05     0.17386526277385E+01
    0.22275800000000E+02     0.24915688591986E+03     0.17381491311665E+03     0.10277788404274E+05     0.17380794227361E+01
    0.22278000000000E+02     0.24917728022660E+03     0.17386046049539E+03     0.10280701420178E+05     0.17375064472797E+01
    0.22280200000000E+02     0.24919769154173E+03     0.17390268665046E+03     0.10283614907934E+05     0.17369337014991E+01
    0.22282400000000E+02     0.24921811986289E+03     0.17394825139944E+03     0.10286528867698E+05     0.17363611855240E+01
    0.22284600000000E+02     0.24923856518775E+03     0.17399049280302E+03     0.10289443299627E+05     0.17357888994838E+01
    0.22286800000000E+02     0.24925902751396E+03     0.17403607492366E+03     0.10292358203878E+05     0.17352168435075E+01
    0.22289000000000E+02     0.24927950683916E+03     0.17407833157621E+03     0.10295273580605E+05     0.17346450177242E+01
    0.22291200000000E+02     0.24930000316100E+03     0.17412393106991E+03     0.10298189429965E+05     0.17340734222625E+01
    0.22293400000000E+02     0.24932051647712E+03     0.17416620297193E+03     0.10301105752113E+05     0.17335020572508E+01
    0.22295600000000E+02     0.24934104678517E+03     0.17421181984011E+03     0.10304022547204E+05     0.17329309228175E+01
    0.22297800000000E+02     0.24936159408279E+03     0.17425410699205E+03     0.10306939815394E+05     0.17323600190905E+01
    0.22300000000000E+02     0.24938215836760E+03     0.17429974123612E+03     0.10309857556836E+05     0.17317893461976E+01
    0.22302200000000E+02     0.24940273963726E+03     0.17434204363848E+03     0.10312775771685E+05     0.17312189042663E+01
    0.22304400000000E+02     0.24942333788938E+03     0.17438769525986E+03     0.10315694460095E+05     0.17306486934240E+01
    0.22306600000000E+02     0.24944395312159E+03     0.17443001291311E+03     0.10318613622221E+05     0.17300787137977E+01
    0.22308800000000E+02     0.24946458533154E+03     0.17447568191321E+03     0.10321533258216E+05     0.17295089655142E+01
    0.22311000000000E+02     0.24948523451684E+03     0.17451801481784E+03     0.10324453368234E+05     0.17289394487003E+01
    0.22313200000000E+02     0.24950590067511E+03     0.17456370119807E+03     0.10327373952427E+05     0.17283701634822E+01
    0.22315400000000E+02     0.24952658380397E+03     0.17460604935457E+03     0.10330295010950E+05     0.17278011099862E+01
    0.22317600000000E+02     0.24954728390105E+03     0.17465175311635E+03     0.10333216543954E+05     0.17272322883381E+01
    0.22319800000000E+02     0.24956800096396E+03     0.17469411652519E+03     0.10336138551593E+05     0.17266636986637E+01
    0.22322000000000E+02     0.24958873499031E+03     0.17473983766996E+03     0.10339061034018E+05     0.17260953410884E+01
    0.22324200000000E+02     0.24960948597772E+03     0.17478221633163E+03     0.10341983991382E+05     0.17255272157375E+01
    0.22326400000000E+02     0.24963025392379E+03     0.17482795486079E+03     0.10344907423837E+05     0.17249593227360E+01
    0.22328600000000E+02     0.24965103882614E+03     0.17487034877577E+03     0.10347831331534E+05     0.17243916622086E+01
    0.22330800000000E+02     0.24967184068236E+03     0.17491610469075E+03     0.10350755714625E+05     0.17238242342799E+01
    0.22333000000000E+02     0.24969265949007E+03     0.17495851385954E+03     0.10353680573261E+05     0.17232570390741E+01
    0.22335200000000E+02     0.24971349524686E+03     0.17500428716177E+03     0.10356605907593E+05     0.17226900767155E+01
    0.22337400000000E+02     0.24973434795033E+03     0.17504671158485E+03     0.10359531717772E+05     0.17221233473278E+01
    0.22339600000000E+02     0.24975521759808E+03     0.17509250227574E+03     0.10362458003948E+05     0.17215568510346E+01
    0.22341800000000E+02     0.24977610418769E+03     0.17513494195361E+03     0.10365384766271E+05     0.17209905879593E+01
    0.22344000000000E+02     0.24979700771678E+03     0.17518075003460E+03     0.10368312004892E+05     0.17204245582251E+01
    0.22346200000000E+02     0.24981792818292E+03     0.17522320496775E+03     0.10371239719961E+05     0.17198587619550E+01
    0.22348400000000E+02     0.24983886558370E+03     0.17526903044026E+03     0.10374167911626E+05     0.17192931992715E+01
    0.22350600000000E+02     0.24985981991670E+03     0.17531150062917E+03     0.10377096580038E+05     0.17187278702972E+01
    0.22352800000000E+02     0.24988079117952E+03     0.17535734349464E+03     0.10380025725345E+05     0.17181627751542E+01
    0.22355000000000E+02     0.24990177936974E+03     0.17539982893981E+03     0.10382955347697E+05     0.17175979139646E+01
    0.22357200000000E+02     0.24992278448493E+03     0.17544568919967E+03     0.10385885447242E+05     0.17170332868502E+01
    0.22359400000000E+02     0.24994380652266E+03     0.17548818990159E+03     0.10388816024129E+05     0.17164688939325E+01
    0.22361600000000E+02     0.24996484548053E+03     0.17553406755727E+03     0.10391747078506E+05     0.17159047353327E+01
    0.22363800000000E+02     0.24998590135609E+03     0.17557658351645E+03     0.10394678610520E+05     0.17153408111720E+01
    0.22366000000000E+02     0.25000697414693E+03     0.17562247856937E+03     0.10397610620321E+05     0.17147771215712E+01
    0.22368200000000E+02     0.25002806385060E+03     0.17566500978630E+03     0.10400543108055E+05     0.17142136666509E+01
    0.22370400000000E+02     0.25004917046469E+03     0.17571092223791E+03     0.10403476073869E+05     0.17136504465314E+01
    0.22372600000000E+02     0.25007029398674E+03     0.17575346871309E+03     0.10406409517911E+05     0.17130874613330E+01
    0.22374800000000E+02     0.25009143441434E+03     0.17579939856482E+03     0.10409343440329E+05     0.17125247111754E+01
    0.22377000000000E+02     0.25011259174502E+03     0.17584196029874E+03     0.10412277841267E+05     0.17119621961785E+01
    0.22379200000000E+02     0.25013376597637E+03     0.17588790755204E+03     0.10415212720874E+05     0.17113999164616E+01
    0.22381400000000E+02     0.25015495710593E+03     0.17593048454521E+03     0.10418148079295E+05     0.17108378721440E+01
    0.22383600000000E+02     0.25017616513126E+03     0.17597644920151E+03     0.10421083916676E+05     0.17102760633447E+01
    0.22385800000000E+02     0.25019739004990E+03     0.17601904145442E+03     0.10424020233164E+05     0.17097144901823E+01
    0.22388000000000E+02     0.25021863185943E+03     0.17606502351516E+03     0.10426957028903E+05     0.17091531527754E+01
    0.22390200000000E+02     0.25023989055737E+03     0.17610763102833E+03     0.10429894304039E+05     0.17085920512424E+01
    0.22392400000000E+02     0.25026116614129E+03     0.17615363049495E+03     0.10432832058718E+05     0.17080311857012E+01
    0.22394600000000E+02     0.25028245860871E+03     0.17619625326888E+03     0.10435770293084E+05     0.17074705562696E+01
    0.22396800000000E+02     0.25030376795720E+03     0.17624227014283E+03     0.10438709007282E+05     0.17069101630654E+01
    0.22399000000000E+02     0.25032509418429E+03     0.17628490817801E+03     0.10441648201456E+05     0.17063500062057E+01
    0.22401200000000E+02     0.25034643728752E+03     0.17633094246073E+03     0.10444587875752E+05     0.17057900858078E+01
    0.22403400000000E+02     0.25036779726442E+03     0.17637359575769E+03     0.10447528030312E+05     0.17052304019885E+01
    0.22405600000000E+02     0.25038917411254E+03     0.17641964745062E+03     0.10450468665281E+05     0.17046709548645E+01
    0.22407800000000E+02     0.25041056782940E+03     0.17646231600985E+03     0.10453409780803E+05     0.17041117445522E+01
    0.22410000000000E+02     0.25043197841255E+03     0.17650838511445E+03     0.10456351377020E+05     0.17035527711678E+01
    0.22412200000000E+02     0.25045340585950E+03     0.17655106893646E+03     0.10459293454077E+05     0.17029940348273E+01
    0.22414400000000E+02     0.25047485016779E+03     0.17659715545418E+03     0.10462236012115E+05     0.17024355356463E+01
    0.22416600000000E+02     0.25049631133494E+03     0.17663985453948E+03     0.10465179051279E+05     0.17018772737405E+01
    0.22418800000000E+02     0.25051778935849E+03     0.17668595847176E+03     0.10468122571711E+05     0.17013192492250E+01
    0.22421000000000E+02     0.25053928423594E+03     0.17672867282087E+03     0.10471066573552E+05     0.17007614622149E+01
    0.22423200000000E+02     0.25056079596482E+03     0.17677479416917E+03     0.10474011056946E+05     0.17002039128250E+01
    0.22425400000000E+02     0.25058232454266E+03     0.17681752378258E+03     0.10476956022033E+05     0.16996466011698E+01
    0.22427600000000E+02     0.25060386996696E+03     0.17686366254835E+03     0.10479901468957E+05     0.16990895273637E+01
    0.22429800000000E+02     0.25062543223525E+03     0.17690640742660E+03     0.10482847397858E+05     0.16985326915208E+01
    0.22432000000000E+02     0.25064701134504E+03     0.17695256361129E+03     0.10485793808877E+05     0.16979760937549E+01
    0.22434200000000E+02     0.25066860729383E+03     0.17699532375487E+03     0.10488740702157E+05     0.16974197341796E+01
    0.22436400000000E+02     0.25069022007914E+03     0.17704149735994E+03     0.10491688077837E+05     0.16968636129085E+01
    0.22438600000000E+02     0.25071184969848E+03     0.17708427276939E+03     0.10494635936059E+05     0.16963077300545E+01
    0.22440800000000E+02     0.25073349614936E+03     0.17713046379629E+03     0.10497584276962E+05     0.16957520857308E+01
    0.22443000000000E+02     0.25075515942927E+03     0.17717325447211E+03     0.10500533100688E+05     0.16951966800498E+01
    0.22445200000000E+02     0.25077683953573E+03     0.17721946292231E+03     0.10503482407376E+05     0.16946415131243E+01
    0.22447400000000E+02     0.25079853646622E+03     0.17726226886502E+03     0.10506432197167E+05     0.16940865850662E+01
    0.22449600000000E+02     0.25082025021826E+03     0.17730849473997E+03     0.10509382470199E+05     0.16935318959878E+01
    0.22451800000000E+02     0.25084198078934E+03     0.17735131595009E+03     0.10512333226612E+05     0.16929774460007E+01
    0.22454000000000E+02     0.25086372817696E+03     0.17739755925125E+03     0.10515284466546E+05     0.16924232352164E+01
    0.22456200000000E+02     0.25088549237860E+03     0.17744039572930E+03     0.10518236190140E+05     0.16918692637463E+01
    0.22458400000000E+02     0.25090727339177E+03     0.17748665645814E+03     0.10521188397532E+05     0.16913155317014E+01
    0.22460600000000E+02     0.25092907121395E+03     0.17752950820464E+03     0.10524141088861E+05     0.16907620391926E+01
    0.22462800000000E+02     0.25095088584264E+03     0.17757578636262E+03     0.10527094264266E+05     0.16902087863305E+01
    0.22465000000000E+02     0.25097271727531E+03     0.17761865337809E+03     0.10530047923884E+05     0.16896557732254E+01
    0.22467200000000E+02     0.25099456550946E+03     0.17766494896668E+03     0.10533002067855E+05     0.16891029999874E+01
    0.22469400000000E+02     0.25101643054258E+03     0.17770783125164E+03     0.10535956696314E+05     0.16885504667265E+01
    0.22471600000000E+02     0.25103831237213E+03     0.17775414427230E+03     0.10538911809401E+05     0.16879981735523E+01
    0.22473800000000E+02     0.25106021099561E+03     0.17779704182728E+03     0.10541867407253E+05     0.16874461205743E+01
    0.22476000000000E+02     0.25108212641050E+03     0.17784337228149E+03     0.10544823490006E+05     0.16868943079017E+01
    0.22478200000000E+02     0.25110405861426E+03     0.17788628510701E+03     0.10547780057799E+05     0.16863427356434E+01
    0.22480400000000E+02     0.25112600760438E+03     0.17793263299622E+03     0.10550737110767E+05     0.16857914039081E+01
    0.22482600000000E+02     0.25114797337834E+03     0.17797556109281E+03     0.10553694649047E+05     0.16852403128044E+01
    0.22484800000000E+02     0.25116995593359E+03     0.17802192641850E+03     0.10556652672776E+05     0.16846894624405E+01
    0.22487000000000E+02     0.25119195526763E+03     0.17806486978669E+03     0.10559611182089E+05     0.16841388529245E+01
    0.22489200000000E+02     0.25121397137791E+03     0.17811125255033E+03     0.10562570177124E+05     0.16835884843641E+01
    0.22491400000000E+02     0.25123600426190E+03     0.17815421119065E+03     0.10565529658015E+05     0.16830383568669E+01
    0.22493600000000E+02     0.25125805391707E+03     0.17820061139371E+03     0.10568489624899E+05     0.16824884705402E+01
    0.22495800000000E+02     0.25128012034088E+03     0.17824358530669E+03     0.10571450077910E+05     0.16819388254912E+01
    0.22498000000000E+02     0.25130220353080E+03     0.17829000295065E+03     0.10574411017185E+05     0.16813894218267E+01
    0.22500200000000E+02     0.25132430348429E+03     0.17833299213681E+03     0.10577372442857E+05     0.16808402596533E+01
    0.22502400000000E+02     0.25134642019881E+03     0.17837942722314E+03     0.10580334355062E+05     0.16802913390774E+01
    0.22504600000000E+02     0.25136855367182E+03     0.17842243168302E+03     0.10583296753934E+05     0.16797426602052E+01
    0.22506800000000E+02     0.25139070390078E+03     0.17846888421320E+03     0.10586259639609E+05     0.16791942231426E+01
    0.22509000000000E+02     0.25141287088313E+03     0.17851190394733E+03     0.10589223012219E+05     0.16786460279954E+01
    0.22511200000000E+02     0.25143505461634E+03     0.17855837392284E+03     0.10592186871900E+05     0.16780980748688E+01
    0.22513400000000E+02     0.25145725509785E+03     0.17860140893175E+03     0.10595151218784E+05     0.16775503638683E+01
    0.22515600000000E+02     0.25147947232513E+03     0.17864789635407E+03     0.10598116053006E+05     0.16770028950987E+01
    0.22517800000000E+02     0.25150170629561E+03     0.17869094663831E+03     0.10601081374699E+05     0.16764556686649E+01
    0.22520000000000E+02     0.25152395700675E+03     0.17873745150891E+03     0.10604047183997E+05     0.16759086846713E+01
    0.22522200000000E+02     0.25154622445599E+03     0.17878051706900E+03     0.10607013481032E+05     0.16753619432222E+01
    0.22524400000000E+02     0.25156850864078E+03     0.17882703938938E+03     0.10609980265937E+05     0.16748154444218E+01
    0.22526600000000E+02     0.25159080955856E+03     0.17887012022586E+03     0.10612947538845E+05     0.16742691883738E+01
    0.22528800000000E+02     0.25161312720677E+03     0.17891665999750E+03     0.10615915299888E+05     0.16737231751817E+01
    0.22531000000000E+02     0.25163546158286E+03     0.17895975611091E+03     0.10618883549199E+05     0.16731774049491E+01
    0.22533200000000E+02     0.25165781268426E+03     0.17900631333528E+03     0.10621852286910E+05     0.16726318777789E+01
    0.22535400000000E+02     0.25168018050841E+03     0.17904942472617E+03     0.10624821513153E+05     0.16720865937740E+01
    0.22537600000000E+02     0.25170256505275E+03     0.17909599940476E+03     0.10627791228059E+05     0.16715415530372E+01
    0.22539800000000E+02     0.25172496631471E+03     0.17913912607366E+03     0.10630761431760E+05     0.16709967556708E+01
    0.22542000000000E+02     0.25174738429173E+03     0.17918571820797E+03     0.10633732124388E+05     0.16704522017770E+01
    0.22544200000000E+02     0.25176981898124E+03     0.17922886015542E+03     0.10636703306072E+05     0.16699078914578E+01
    0.22546400000000E+02     0.25179227038066E+03     0.17927546974693E+03     0.10639674976946E+05     0.16693638248148E+01
    0.22548600000000E+02     0.25181473848744E+03     0.17931862697347E+03     0.10642647137138E+05     0.16688200019496E+01
    0.22550800000000E+02     0.25183722329899E+03     0.17936525402367E+03     0.10645619786780E+05     0.16682764229634E+01
    0.22553000000000E+02     0.25185972481275E+03     0.17940842652986E+03     0.10648592926003E+05     0.16677330879572E+01
    0.22555200000000E+02     0.25188224302613E+03     0.17945507104024E+03     0.10651566554935E+05     0.16671899970318E+01
    0.22557400000000E+02     0.25190477793657E+03     0.17949825882661E+03     0.10654540673708E+05     0.16666471502877E+01
    0.22559600000000E+02     0.25192732954148E+03     0.17954492079867E+03     0.10657515282452E+05     0.16661045478252E+01
    0.22561800000000E+02     0.25194989783829E+03     0.17958812386577E+03     0.10660490381295E+05     0.16655621897445E+01
    0.22564000000000E+02     0.25197248282441E+03     0.17963480330099E+03     0.10663465970368E+05     0.16650200761453E+01
    0.22566200000000E+02     0.25199508449727E+03     0.17967802164937E+03     0.10666442049799E+05     0.16644782071272E+01
    0.22568400000000E+02     0.25201770285429E+03     0.17972471854926E+03     0.10669418619717E+05     0.16639365827897E+01
    0.22570600000000E+02     0.25204033789287E+03     0.17976795217946E+03     0.10672395680253E+05     0.16633952032319E+01
    0.22572800000000E+02     0.25206298961043E+03     0.17981466654551E+03     0.10675373231533E+05     0.16628540685526E+01
    0.22575000000000E+02     0.25208565800439E+03     0.17985791545808E+03     0.10678351273688E+05     0.16623131788505E+01
    0.22577200000000E+02     0.25210834307216E+03     0.17990464729179E+03     0.10681329806845E+05     0.16617725342241E+01
    0.22579400000000E+02     0.25213104481114E+03     0.17994791148729E+03     0.10684308831132E+05     0.16612321347716E+01
    0.22581600000000E+02     0.25215376321876E+03     0.17999466079015E+03     0.10687288346677E+05     0.16606919805909E+01
