&IN
 ETA=  2.6000000000000001     ,
 XI0=  84500.000000000000     ,
 BETA=  6.5999999999999996     ,
 P=-0.56999999999999995     ,
 K0=  5.5999999999999996     ,
 KF=  3.0000000000000000     ,
 L0=  10.000000000000000     ,
 LF=  35.000000000000000     ,
 LM=  15.000000000000000     ,
 LW=  3.0000000000000000     ,
 T0=  1700000.0000000000     ,
 TF=  27000000.000000000     ,
 VS=  6.5900000000000004E-003,
 NMAX=10000      ,
 /
   2.6000000000000001     
   84500.000000000000     
   6.5999999999999996     
 -0.56999999999999995     
   5.5999999999999996     
   3.0000000000000000     
   10.000000000000000     
   35.000000000000000     
   15.000000000000000     
   3.0000000000000000     
   1700000.0000000000     
   27000000.000000000     
   6.5900000000000004E-003
       10000
   2.5000000000000001E-003

L                        T                        Ta                       v                        
    0.29012500000000E+02     0.17106577719954E+08     0.17046782713092E+08     0.35213461138855E+05     0.30000000000515E+01
    0.29015000000000E+02     0.17110124367963E+08     0.17050399001028E+08     0.35227422489394E+05     0.30000000000511E+01
    0.29017500000000E+02     0.17113671466040E+08     0.17053917973740E+08     0.35241388171413E+05     0.30000000000507E+01
    0.29020000000000E+02     0.17117219014197E+08     0.17057535179635E+08     0.35255358185880E+05     0.30000000000503E+01
    0.29022500000000E+02     0.17120767012443E+08     0.17061054996194E+08     0.35269332533768E+05     0.30000000000499E+01
    0.29025000000000E+02     0.17124315460789E+08     0.17064673120133E+08     0.35283311216046E+05     0.30000000000495E+01
    0.29027500000000E+02     0.17127864359246E+08     0.17068193780582E+08     0.35297294233685E+05     0.30000000000491E+01
    0.29030000000000E+02     0.17131413707824E+08     0.17071812822650E+08     0.35311281587657E+05     0.30000000000487E+01
    0.29032500000000E+02     0.17134963506534E+08     0.17075334327030E+08     0.35325273278933E+05     0.30000000000483E+01
    0.29035000000000E+02     0.17138513755388E+08     0.17078954287313E+08     0.35339269308483E+05     0.30000000000479E+01
    0.29037500000000E+02     0.17142064454394E+08     0.17082476635667E+08     0.35353269677279E+05     0.30000000000475E+01
    0.29040000000000E+02     0.17145615603565E+08     0.17086097514250E+08     0.35367274386293E+05     0.30000000000472E+01
    0.29042500000000E+02     0.17149167202910E+08     0.17089620706619E+08     0.35381283436496E+05     0.30000000000468E+01
    0.29045000000000E+02     0.17152719252441E+08     0.17093242503588E+08     0.35395296828859E+05     0.30000000000464E+01
    0.29047500000000E+02     0.17156271752167E+08     0.17096766540014E+08     0.35409314564356E+05     0.30000000000461E+01
    0.29050000000000E+02     0.17159824702100E+08     0.17100389255453E+08     0.35423336643958E+05     0.30000000000457E+01
    0.29052500000000E+02     0.17163378102250E+08     0.17103914135979E+08     0.35437363068637E+05     0.30000000000453E+01
    0.29055000000000E+02     0.17166931952629E+08     0.17107537769975E+08     0.35451393839365E+05     0.30000000000450E+01
    0.29057500000000E+02     0.17170486253245E+08     0.17111063494641E+08     0.35465428957115E+05     0.30000000000446E+01
    0.29060000000000E+02     0.17174041004111E+08     0.17114688047279E+08     0.35479468422860E+05     0.30000000000443E+01
    0.29062500000000E+02     0.17177596205237E+08     0.17118214616128E+08     0.35493512237572E+05     0.30000000000439E+01
    0.29065000000000E+02     0.17181151856633E+08     0.17121840087493E+08     0.35507560402223E+05     0.30000000000435E+01
    0.29067500000000E+02     0.17184707958311E+08     0.17125367500567E+08     0.35521612917788E+05     0.30000000000432E+01
    0.29070000000000E+02     0.17188264510280E+08     0.17128993890745E+08     0.35535669785239E+05     0.30000000000429E+01
    0.29072500000000E+02     0.17191821512552E+08     0.17132522148085E+08     0.35549731005549E+05     0.30000000000425E+01
    0.29075000000000E+02     0.17195378965137E+08     0.17136149457161E+08     0.35563796579691E+05     0.30000000000422E+01
    0.29077500000000E+02     0.17198936868046E+08     0.17139678558809E+08     0.35577866508640E+05     0.30000000000418E+01
    0.29080000000000E+02     0.17202495221289E+08     0.17143306786868E+08     0.35591940793369E+05     0.30000000000415E+01
    0.29082500000000E+02     0.17206054024878E+08     0.17146836732867E+08     0.35606019434851E+05     0.30000000000412E+01
    0.29085000000000E+02     0.17209613278823E+08     0.17150465879995E+08     0.35620102434061E+05     0.30000000000409E+01
    0.29087500000000E+02     0.17213172983134E+08     0.17153996670385E+08     0.35634189791972E+05     0.30000000000405E+01
    0.29090000000000E+02     0.17216733137823E+08     0.17157626736668E+08     0.35648281509559E+05     0.30000000000402E+01
    0.29092500000000E+02     0.17220293742899E+08     0.17161158371491E+08     0.35662377587797E+05     0.30000000000399E+01
    0.29095000000000E+02     0.17223854798375E+08     0.17164789357014E+08     0.35676478027658E+05     0.30000000000396E+01
    0.29097500000000E+02     0.17227416304260E+08     0.17168321836313E+08     0.35690582830119E+05     0.30000000000393E+01
    0.29100000000000E+02     0.17230978260565E+08     0.17171953741161E+08     0.35704691996154E+05     0.30000000000389E+01
    0.29102500000000E+02     0.17234540667300E+08     0.17175487064977E+08     0.35718805526737E+05     0.30000000000386E+01
    0.29105000000000E+02     0.17238103524478E+08     0.17179119889235E+08     0.35732923422844E+05     0.30000000000383E+01
    0.29107500000000E+02     0.17241666832107E+08     0.17182654057610E+08     0.35747045685450E+05     0.30000000000380E+01
    0.29110000000000E+02     0.17245230590200E+08     0.17186287801365E+08     0.35761172315529E+05     0.30000000000377E+01
    0.29112500000000E+02     0.17248794798766E+08     0.17189822814340E+08     0.35775303314059E+05     0.30000000000374E+01
    0.29115000000000E+02     0.17252359457816E+08     0.17193457477677E+08     0.35789438682013E+05     0.30000000000371E+01
    0.29117500000000E+02     0.17255924567362E+08     0.17196993335294E+08     0.35803578420367E+05     0.30000000000368E+01
    0.29120000000000E+02     0.17259490127413E+08     0.17200628918298E+08     0.35817722530098E+05     0.30000000000365E+01
    0.29122500000000E+02     0.17263056137981E+08     0.17204165620599E+08     0.35831871012182E+05     0.30000000000362E+01
    0.29125000000000E+02     0.17266622599077E+08     0.17207802123356E+08     0.35846023867593E+05     0.30000000000359E+01
    0.29127500000000E+02     0.17270189510710E+08     0.17211339670382E+08     0.35860181097309E+05     0.30000000000357E+01
    0.29130000000000E+02     0.17273756872892E+08     0.17214977092977E+08     0.35874342702307E+05     0.30000000000354E+01
    0.29132500000000E+02     0.17277324685634E+08     0.17218515484771E+08     0.35888508683561E+05     0.30000000000351E+01
    0.29135000000000E+02     0.17280892948946E+08     0.17222153827289E+08     0.35902679042049E+05     0.30000000000348E+01
    0.29137500000000E+02     0.17284461662839E+08     0.17225693063891E+08     0.35916853778748E+05     0.30000000000345E+01
    0.29140000000000E+02     0.17288030827323E+08     0.17229332326419E+08     0.35931032894635E+05     0.30000000000343E+01
    0.29142500000000E+02     0.17291600442410E+08     0.17232872407872E+08     0.35945216390686E+05     0.30000000000340E+01
    0.29145000000000E+02     0.17295170508111E+08     0.17236512590494E+08     0.35959404267878E+05     0.30000000000337E+01
    0.29147500000000E+02     0.17298741024435E+08     0.17240053516839E+08     0.35973596527190E+05     0.30000000000334E+01
    0.29150000000000E+02     0.17302311991394E+08     0.17243694619641E+08     0.35987793169598E+05     0.30000000000332E+01
    0.29152500000000E+02     0.17305883408998E+08     0.17247236390919E+08     0.36001994196079E+05     0.30000000000329E+01
    0.29155000000000E+02     0.17309455277259E+08     0.17250878413987E+08     0.36016199607612E+05     0.30000000000326E+01
    0.29157500000000E+02     0.17313027596187E+08     0.17254421030241E+08     0.36030409405175E+05     0.30000000000324E+01
    0.29160000000000E+02     0.17316600365793E+08     0.17258063973660E+08     0.36044623589744E+05     0.30000000000321E+01
    0.29162500000000E+02     0.17320173586087E+08     0.17261607434930E+08     0.36058842162299E+05     0.30000000000319E+01
    0.29165000000000E+02     0.17323747257081E+08     0.17265251298786E+08     0.36073065123818E+05     0.30000000000316E+01
    0.29167500000000E+02     0.17327321378784E+08     0.17268795605115E+08     0.36087292475278E+05     0.30000000000314E+01
    0.29170000000000E+02     0.17330895951209E+08     0.17272440389493E+08     0.36101524217659E+05     0.30000000000311E+01
    0.29172500000000E+02     0.17334470974365E+08     0.17275985540921E+08     0.36115760351938E+05     0.30000000000309E+01
    0.29175000000000E+02     0.17338046448264E+08     0.17279631245907E+08     0.36130000879095E+05     0.30000000000306E+01
    0.29177500000000E+02     0.17341622372916E+08     0.17283177242477E+08     0.36144245800109E+05     0.30000000000304E+01
    0.29180000000000E+02     0.17345198748332E+08     0.17286823868156E+08     0.36158495115958E+05     0.30000000000301E+01
    0.29182500000000E+02     0.17348775574523E+08     0.17290370709909E+08     0.36172748827622E+05     0.30000000000299E+01
    0.29185000000000E+02     0.17352352851500E+08     0.17294018256366E+08     0.36187006936080E+05     0.30000000000296E+01
    0.29187500000000E+02     0.17355930579273E+08     0.17297565943344E+08     0.36201269442311E+05     0.30000000000294E+01
    0.29190000000000E+02     0.17359508757853E+08     0.17301214410665E+08     0.36215536347295E+05     0.30000000000292E+01
    0.29192500000000E+02     0.17363087387251E+08     0.17304762942909E+08     0.36229807652012E+05     0.30000000000289E+01
    0.29195000000000E+02     0.17366666467478E+08     0.17308412331180E+08     0.36244083357441E+05     0.30000000000287E+01
    0.29197500000000E+02     0.17370245998545E+08     0.17311961708731E+08     0.36258363464562E+05     0.30000000000285E+01
    0.29200000000000E+02     0.17373825980462E+08     0.17315612018038E+08     0.36272647974356E+05     0.30000000000282E+01
    0.29202500000000E+02     0.17377406413241E+08     0.17319162240938E+08     0.36286936887803E+05     0.30000000000280E+01
    0.29205000000000E+02     0.17380987296891E+08     0.17322813471365E+08     0.36301230205882E+05     0.30000000000278E+01
    0.29207500000000E+02     0.17384568631425E+08     0.17326364539655E+08     0.36315527929575E+05     0.30000000000276E+01
    0.29210000000000E+02     0.17388150416852E+08     0.17330016691290E+08     0.36329830059863E+05     0.30000000000273E+01
    0.29212500000000E+02     0.17391732653183E+08     0.17333568605011E+08     0.36344136597725E+05     0.30000000000271E+01
    0.29215000000000E+02     0.17395315340430E+08     0.17337221677938E+08     0.36358447544142E+05     0.30000000000269E+01
    0.29217500000000E+02     0.17398898478604E+08     0.17340774437132E+08     0.36372762900097E+05     0.30000000000267E+01
    0.29220000000000E+02     0.17402482067714E+08     0.17344428431436E+08     0.36387082666569E+05     0.30000000000265E+01
    0.29222500000000E+02     0.17406066107772E+08     0.17347982036146E+08     0.36401406844541E+05     0.30000000000263E+01
    0.29225000000000E+02     0.17409650598789E+08     0.17351636951913E+08     0.36415735434993E+05     0.30000000000261E+01
    0.29227500000000E+02     0.17413235540776E+08     0.17355191402178E+08     0.36430068438908E+05     0.30000000000258E+01
    0.29230000000000E+02     0.17416820933742E+08     0.17358847239494E+08     0.36444405857266E+05     0.30000000000256E+01
    0.29232500000000E+02     0.17420406777700E+08     0.17362402535357E+08     0.36458747691050E+05     0.30000000000254E+01
    0.29235000000000E+02     0.17423993072661E+08     0.17366059294307E+08     0.36473093941242E+05     0.30000000000252E+01
    0.29237500000000E+02     0.17427579818634E+08     0.17369615435809E+08     0.36487444608823E+05     0.30000000000250E+01
    0.29240000000000E+02     0.17431167015630E+08     0.17373273116478E+08     0.36501799694777E+05     0.30000000000248E+01
    0.29242500000000E+02     0.17434754663662E+08     0.17376830103660E+08     0.36516159200085E+05     0.30000000000246E+01
    0.29245000000000E+02     0.17438342762739E+08     0.17380488706136E+08     0.36530523125730E+05     0.30000000000244E+01
    0.29247500000000E+02     0.17441931312872E+08     0.17384046539039E+08     0.36544891472694E+05     0.30000000000242E+01
    0.29250000000000E+02     0.17445520314073E+08     0.17387706063405E+08     0.36559264241961E+05     0.30000000000240E+01
    0.29252500000000E+02     0.17449109766351E+08     0.17391264742071E+08     0.36573641434512E+05     0.30000000000238E+01
    0.29255000000000E+02     0.17452699669719E+08     0.17394925188414E+08     0.36588023051332E+05     0.30000000000236E+01
    0.29257500000000E+02     0.17456290024186E+08     0.17398484712884E+08     0.36602409093404E+05     0.30000000000235E+01
    0.29260000000000E+02     0.17459880829765E+08     0.17402146081289E+08     0.36616799561710E+05     0.30000000000233E+01
    0.29262500000000E+02     0.17463472086464E+08     0.17405706451605E+08     0.36631194457234E+05     0.30000000000231E+01
    0.29265000000000E+02     0.17467063794296E+08     0.17409368742158E+08     0.36645593780960E+05     0.30000000000229E+01
    0.29267500000000E+02     0.17470655953272E+08     0.17412929958360E+08     0.36659997533872E+05     0.30000000000227E+01
    0.29270000000000E+02     0.17474248563402E+08     0.17416593171146E+08     0.36674405716952E+05     0.30000000000225E+01
    0.29272500000000E+02     0.17477841624696E+08     0.17420155233276E+08     0.36688818331186E+05     0.30000000000223E+01
    0.29275000000000E+02     0.17481435137167E+08     0.17423819368382E+08     0.36703235377558E+05     0.30000000000222E+01
    0.29277500000000E+02     0.17485029100825E+08     0.17427382276481E+08     0.36717656857050E+05     0.30000000000220E+01
    0.29280000000000E+02     0.17488623515680E+08     0.17431047333992E+08     0.36732082770649E+05     0.30000000000218E+01
    0.29282500000000E+02     0.17492218381744E+08     0.17434611088101E+08     0.36746513119339E+05     0.30000000000216E+01
    0.29285000000000E+02     0.17495813699028E+08     0.17438277068102E+08     0.36760947904103E+05     0.30000000000215E+01
    0.29287500000000E+02     0.17499409467542E+08     0.17441841668263E+08     0.36775387125928E+05     0.30000000000213E+01
    0.29290000000000E+02     0.17503005687298E+08     0.17445508570840E+08     0.36789830785797E+05     0.30000000000211E+01
    0.29292500000000E+02     0.17506602358305E+08     0.17449074017094E+08     0.36804278884697E+05     0.30000000000209E+01
    0.29295000000000E+02     0.17510199480576E+08     0.17452741842332E+08     0.36818731423611E+05     0.30000000000208E+01
    0.29297500000000E+02     0.17513797054122E+08     0.17456308134720E+08     0.36833188403526E+05     0.30000000000206E+01
    0.29300000000000E+02     0.17517395078952E+08     0.17459976882706E+08     0.36847649825427E+05     0.30000000000204E+01
    0.29302500000000E+02     0.17520993555078E+08     0.17463544021269E+08     0.36862115690299E+05     0.30000000000203E+01
    0.29305000000000E+02     0.17524592482511E+08     0.17467213692088E+08     0.36876585999128E+05     0.30000000000201E+01
    0.29307500000000E+02     0.17528191861261E+08     0.17470781676868E+08     0.36891060752901E+05     0.30000000000199E+01
    0.29310000000000E+02     0.17531791691341E+08     0.17474452270604E+08     0.36905539952603E+05     0.30000000000198E+01
    0.29312500000000E+02     0.17535391972760E+08     0.17478021101642E+08     0.36920023599219E+05     0.30000000000196E+01
    0.29315000000000E+02     0.17538992705530E+08     0.17481692618383E+08     0.36934511693738E+05     0.30000000000195E+01
    0.29317500000000E+02     0.17542593889661E+08     0.17485262295719E+08     0.36949004237144E+05     0.30000000000193E+01
    0.29320000000000E+02     0.17546195525164E+08     0.17488934735550E+08     0.36963501230425E+05     0.30000000000192E+01
    0.29322500000000E+02     0.17549797612051E+08     0.17492505259226E+08     0.36978002674566E+05     0.30000000000190E+01
    0.29325000000000E+02     0.17553400150332E+08     0.17496178622232E+08     0.36992508570556E+05     0.30000000000188E+01
    0.29327500000000E+02     0.17557003140019E+08     0.17499749992290E+08     0.37007018919380E+05     0.30000000000187E+01
    0.29330000000000E+02     0.17560606581121E+08     0.17503424278557E+08     0.37021533722027E+05     0.30000000000185E+01
    0.29332500000000E+02     0.17564210473651E+08     0.17506996495037E+08     0.37036052979482E+05     0.30000000000184E+01
    0.29335000000000E+02     0.17567814817619E+08     0.17510671704651E+08     0.37050576692734E+05     0.30000000000182E+01
    0.29337500000000E+02     0.17571419613036E+08     0.17514244767593E+08     0.37065104862770E+05     0.30000000000181E+01
    0.29340000000000E+02     0.17575024859913E+08     0.17517920900640E+08     0.37079637490577E+05     0.30000000000179E+01
    0.29342500000000E+02     0.17578630558261E+08     0.17521494810087E+08     0.37094174577143E+05     0.30000000000178E+01
    0.29345000000000E+02     0.17582236708090E+08     0.17525171866652E+08     0.37108716123457E+05     0.30000000000177E+01
    0.29347500000000E+02     0.17585843309413E+08     0.17528746622644E+08     0.37123262130506E+05     0.30000000000175E+01
    0.29350000000000E+02     0.17589450362239E+08     0.17532424602812E+08     0.37137812599278E+05     0.30000000000174E+01
    0.29352500000000E+02     0.17593057866581E+08     0.17536000205392E+08     0.37152367530762E+05     0.30000000000172E+01
    0.29355000000000E+02     0.17596665822448E+08     0.17539679109249E+08     0.37166926925946E+05     0.30000000000171E+01
    0.29357500000000E+02     0.17600274229852E+08     0.17543255558456E+08     0.37181490785819E+05     0.30000000000170E+01
    0.29360000000000E+02     0.17603883088803E+08     0.17546935386089E+08     0.37196059111369E+05     0.30000000000168E+01
    0.29362500000000E+02     0.17607492399313E+08     0.17550512681964E+08     0.37210631903584E+05     0.30000000000167E+01
    0.29365000000000E+02     0.17611102161393E+08     0.17554193433458E+08     0.37225209163455E+05     0.30000000000165E+01
    0.29367500000000E+02     0.17614712375054E+08     0.17557771576043E+08     0.37239790891971E+05     0.30000000000164E+01
    0.29370000000000E+02     0.17618323040306E+08     0.17561453251483E+08     0.37254377090119E+05     0.30000000000163E+01
    0.29372500000000E+02     0.17621934157161E+08     0.17565032240818E+08     0.37268967758890E+05     0.30000000000161E+01
    0.29375000000000E+02     0.17625545725630E+08     0.17568714840291E+08     0.37283562899274E+05     0.30000000000160E+01
    0.29377500000000E+02     0.17629157745723E+08     0.17572294676418E+08     0.37298162512259E+05     0.30000000000159E+01
    0.29380000000000E+02     0.17632770217452E+08     0.17575978200008E+08     0.37312766598837E+05     0.30000000000158E+01
    0.29382500000000E+02     0.17636383140827E+08     0.17579558882968E+08     0.37327375159995E+05     0.30000000000156E+01
    0.29385000000000E+02     0.17639996515860E+08     0.17583243330762E+08     0.37341988196725E+05     0.30000000000155E+01
    0.29387500000000E+02     0.17643610342561E+08     0.17586824860595E+08     0.37356605710017E+05     0.30000000000154E+01
    0.29390000000000E+02     0.17647224620943E+08     0.17590510232679E+08     0.37371227700862E+05     0.30000000000152E+01
    0.29392500000000E+02     0.17650839351015E+08     0.17594092609426E+08     0.37385854170248E+05     0.30000000000151E+01
    0.29395000000000E+02     0.17654454532788E+08     0.17597778905885E+08     0.37400485119168E+05     0.30000000000150E+01
    0.29397500000000E+02     0.17658070166274E+08     0.17601362129587E+08     0.37415120548611E+05     0.30000000000149E+01
    0.29400000000000E+02     0.17661686251484E+08     0.17605049350507E+08     0.37429760459569E+05     0.30000000000148E+01
    0.29402500000000E+02     0.17665302788428E+08     0.17608633421206E+08     0.37444404853033E+05     0.30000000000146E+01
    0.29405000000000E+02     0.17668919777119E+08     0.17612321566672E+08     0.37459053729994E+05     0.30000000000145E+01
    0.29407500000000E+02     0.17672537217565E+08     0.17615906484408E+08     0.37473707091442E+05     0.30000000000144E+01
    0.29410000000000E+02     0.17676155109780E+08     0.17619595554507E+08     0.37488364938370E+05     0.30000000000143E+01
    0.29412500000000E+02     0.17679773453773E+08     0.17623181319321E+08     0.37503027271769E+05     0.30000000000142E+01
    0.29415000000000E+02     0.17683392249557E+08     0.17626871314138E+08     0.37517694092630E+05     0.30000000000141E+01
    0.29417500000000E+02     0.17687011497141E+08     0.17630457926071E+08     0.37532365401946E+05     0.30000000000139E+01
    0.29420000000000E+02     0.17690631196537E+08     0.17634148845691E+08     0.37547041200708E+05     0.30000000000138E+01
    0.29422500000000E+02     0.17694251347755E+08     0.17637736304784E+08     0.37561721489908E+05     0.30000000000137E+01
    0.29425000000000E+02     0.17697871950808E+08     0.17641428149294E+08     0.37576406270539E+05     0.30000000000136E+01
    0.29427500000000E+02     0.17701493005706E+08     0.17645016455588E+08     0.37591095543593E+05     0.30000000000135E+01
    0.29430000000000E+02     0.17705114512460E+08     0.17648709225073E+08     0.37605789310062E+05     0.30000000000134E+01
    0.29432500000000E+02     0.17708736471081E+08     0.17652298378608E+08     0.37620487570939E+05     0.30000000000133E+01
    0.29435000000000E+02     0.17712358881580E+08     0.17655992073155E+08     0.37635190327216E+05     0.30000000000132E+01
    0.29437500000000E+02     0.17715981743968E+08     0.17659582073972E+08     0.37649897579887E+05     0.30000000000131E+01
    0.29440000000000E+02     0.17719605058256E+08     0.17663276693665E+08     0.37664609329945E+05     0.30000000000129E+01
    0.29442500000000E+02     0.17723228824456E+08     0.17666867541806E+08     0.37679325578382E+05     0.30000000000128E+01
    0.29445000000000E+02     0.17726853042578E+08     0.17670563086732E+08     0.37694046326192E+05     0.30000000000127E+01
    0.29447500000000E+02     0.17730477712633E+08     0.17674154782236E+08     0.37708771574369E+05     0.30000000000126E+01
    0.29450000000000E+02     0.17734102834633E+08     0.17677851252480E+08     0.37723501323905E+05     0.30000000000125E+01
    0.29452500000000E+02     0.17737728408588E+08     0.17681443795390E+08     0.37738235575795E+05     0.30000000000124E+01
    0.29455000000000E+02     0.17741354434510E+08     0.17685141191038E+08     0.37752974331033E+05     0.30000000000123E+01
    0.29457500000000E+02     0.17744980912410E+08     0.17688734581393E+08     0.37767717590612E+05     0.30000000000122E+01
    0.29460000000000E+02     0.17748607842299E+08     0.17692432902531E+08     0.37782465355526E+05     0.30000000000121E+01
    0.29462500000000E+02     0.17752235224187E+08     0.17696027140372E+08     0.37797217626770E+05     0.30000000000120E+01
    0.29465000000000E+02     0.17755863058086E+08     0.17699726387086E+08     0.37811974405337E+05     0.30000000000119E+01
    0.29467500000000E+02     0.17759491344007E+08     0.17703321472454E+08     0.37826735692224E+05     0.30000000000118E+01
    0.29470000000000E+02     0.17763120081961E+08     0.17707021644829E+08     0.37841501488423E+05     0.30000000000117E+01
    0.29472500000000E+02     0.17766749271960E+08     0.17710617577765E+08     0.37856271794930E+05     0.30000000000116E+01
    0.29475000000000E+02     0.17770378914013E+08     0.17714318675888E+08     0.37871046612740E+05     0.30000000000115E+01
    0.29477500000000E+02     0.17774009008133E+08     0.17717915456432E+08     0.37885825942848E+05     0.30000000000114E+01
    0.29480000000000E+02     0.17777639554330E+08     0.17721617480388E+08     0.37900609786249E+05     0.30000000000114E+01
    0.29482500000000E+02     0.17781270552616E+08     0.17725215108581E+08     0.37915398143938E+05     0.30000000000113E+01
    0.29485000000000E+02     0.17784902003002E+08     0.17728918058456E+08     0.37930191016911E+05     0.30000000000112E+01
    0.29487500000000E+02     0.17788533905498E+08     0.17732516534338E+08     0.37944988406162E+05     0.30000000000111E+01
    0.29490000000000E+02     0.17792166260116E+08     0.17736220410218E+08     0.37959790312689E+05     0.30000000000110E+01
    0.29492500000000E+02     0.17795799066866E+08     0.17739819733831E+08     0.37974596737487E+05     0.30000000000109E+01
    0.29495000000000E+02     0.17799432325761E+08     0.17743524535801E+08     0.37989407681552E+05     0.30000000000108E+01
    0.29497500000000E+02     0.17803066036811E+08     0.17747124707186E+08     0.38004223145879E+05     0.30000000000107E+01
    0.29500000000000E+02     0.17806700200028E+08     0.17750830435332E+08     0.38019043131465E+05     0.30000000000106E+01
    0.29502500000000E+02     0.17810334815421E+08     0.17754431454529E+08     0.38033867639307E+05     0.30000000000105E+01
    0.29505000000000E+02     0.17813969883003E+08     0.17758138108937E+08     0.38048696670401E+05     0.30000000000105E+01
    0.29507500000000E+02     0.17817605402785E+08     0.17761739975986E+08     0.38063530225744E+05     0.30000000000104E+01
    0.29510000000000E+02     0.17821241374777E+08     0.17765447556743E+08     0.38078368306332E+05     0.30000000000103E+01
    0.29512500000000E+02     0.17824877798991E+08     0.17769050271684E+08     0.38093210913163E+05     0.30000000000102E+01
    0.29515000000000E+02     0.17828514675439E+08     0.17772758778875E+08     0.38108058047233E+05     0.30000000000101E+01
    0.29517500000000E+02     0.17832152004130E+08     0.17776362341750E+08     0.38122909709539E+05     0.30000000000100E+01
    0.29520000000000E+02     0.17835789785076E+08     0.17780071775460E+08     0.38137765901080E+05     0.30000000000100E+01
    0.29522500000000E+02     0.17839428018289E+08     0.17783676186310E+08     0.38152626622852E+05     0.30000000000099E+01
    0.29525000000000E+02     0.17843066703779E+08     0.17787386546625E+08     0.38167491875853E+05     0.30000000000098E+01
    0.29527500000000E+02     0.17846705841558E+08     0.17790991805490E+08     0.38182361661080E+05     0.30000000000097E+01
    0.29530000000000E+02     0.17850345431637E+08     0.17794703092497E+08     0.38197235979532E+05     0.30000000000096E+01
    0.29532500000000E+02     0.17853985474026E+08     0.17798309199416E+08     0.38212114832207E+05     0.30000000000096E+01
    0.29535000000000E+02     0.17857625968738E+08     0.17802021413201E+08     0.38226998220103E+05     0.30000000000095E+01
    0.29537500000000E+02     0.17861266915783E+08     0.17805628368216E+08     0.38241886144218E+05     0.30000000000094E+01
    0.29540000000000E+02     0.17864908315172E+08     0.17809341508863E+08     0.38256778605550E+05     0.30000000000093E+01
    0.29542500000000E+02     0.17868550166916E+08     0.17812949312016E+08     0.38271675605098E+05     0.30000000000092E+01
    0.29545000000000E+02     0.17872192471028E+08     0.17816663379612E+08     0.38286577143860E+05     0.30000000000092E+01
    0.29547500000000E+02     0.17875835227517E+08     0.17820272030941E+08     0.38301483222836E+05     0.30000000000091E+01
    0.29550000000000E+02     0.17879478436395E+08     0.17823987025572E+08     0.38316393843025E+05     0.30000000000090E+01
    0.29552500000000E+02     0.17883122097673E+08     0.17827596525118E+08     0.38331309005425E+05     0.30000000000089E+01
    0.29555000000000E+02     0.17886766211362E+08     0.17831312446870E+08     0.38346228711036E+05     0.30000000000089E+01
    0.29557500000000E+02     0.17890410777474E+08     0.17834922794674E+08     0.38361152960856E+05     0.30000000000088E+01
    0.29560000000000E+02     0.17894055796019E+08     0.17838639643632E+08     0.38376081755887E+05     0.30000000000087E+01
    0.29562500000000E+02     0.17897701267010E+08     0.17842250839735E+08     0.38391015097126E+05     0.30000000000087E+01
    0.29565000000000E+02     0.17901347190456E+08     0.17845968615986E+08     0.38405952985574E+05     0.30000000000086E+01
    0.29567500000000E+02     0.17904993566369E+08     0.17849580660427E+08     0.38420895422232E+05     0.30000000000085E+01
    0.29570000000000E+02     0.17908640394761E+08     0.17853299364056E+08     0.38435842408098E+05     0.30000000000084E+01
    0.29572500000000E+02     0.17912287675642E+08     0.17856912256877E+08     0.38450793944173E+05     0.30000000000084E+01
    0.29575000000000E+02     0.17915935409024E+08     0.17860631887970E+08     0.38465750031457E+05     0.30000000000083E+01
    0.29577500000000E+02     0.17919583594917E+08     0.17864245629211E+08     0.38480710670951E+05     0.30000000000082E+01
    0.29580000000000E+02     0.17923232233334E+08     0.17867966187854E+08     0.38495675863656E+05     0.30000000000082E+01
    0.29582500000000E+02     0.17926881324285E+08     0.17871580777555E+08     0.38510645610571E+05     0.30000000000081E+01
    0.29585000000000E+02     0.17930530867781E+08     0.17875302263835E+08     0.38525619912699E+05     0.30000000000080E+01
    0.29587500000000E+02     0.17934180863834E+08     0.17878917702036E+08     0.38540598771039E+05     0.30000000000080E+01
    0.29590000000000E+02     0.17937831312455E+08     0.17882640116037E+08     0.38555582186593E+05     0.30000000000079E+01
    0.29592500000000E+02     0.17941482213655E+08     0.17886256402780E+08     0.38570570160363E+05     0.30000000000078E+01
    0.29595000000000E+02     0.17945133567445E+08     0.17889979744589E+08     0.38585562693349E+05     0.30000000000078E+01
    0.29597500000000E+02     0.17948785373836E+08     0.17893596879913E+08     0.38600559786553E+05     0.30000000000077E+01
    0.29600000000000E+02     0.17952437632840E+08     0.17897321149615E+08     0.38615561440977E+05     0.30000000000076E+01
    0.29602500000000E+02     0.17956090344468E+08     0.17900939133561E+08     0.38630567657622E+05     0.30000000000076E+01
    0.29605000000000E+02     0.17959743508730E+08     0.17904664331243E+08     0.38645578437491E+05     0.30000000000075E+01
    0.29607500000000E+02     0.17963397125639E+08     0.17908283163851E+08     0.38660593781586E+05     0.30000000000075E+01
    0.29610000000000E+02     0.17967051195206E+08     0.17912009289599E+08     0.38675613690908E+05     0.30000000000074E+01
    0.29612500000000E+02     0.17970705717441E+08     0.17915628970909E+08     0.38690638166460E+05     0.30000000000073E+01
    0.29615000000000E+02     0.17974360692356E+08     0.17919356024808E+08     0.38705667209245E+05     0.30000000000073E+01
