&IN
 ETA= 0.83999999999999997     ,
 XI0= 0.32300000000000001     ,
 BETA=  4.8399999999999999     ,
 P=-0.29999999999999999     ,
 K0=  3.8399999999999999     ,
 KF=  1.0000000000000000     ,
 L0=  8.0000000000000000     ,
 LF=  30.000000000000000     ,
 LM=  20.000000000000000     ,
 LW=  5.0000000000000000     ,
 T0=  125.59999999999999     ,
 TF=  681.00000000000000     ,
 VS= 0.92000000000000004     ,
 NMAX=10000      ,
 /
  0.83999999999999997     
  0.32300000000000001     
   4.8399999999999999     
 -0.29999999999999999     
   3.8399999999999999     
   1.0000000000000000     
   8.0000000000000000     
   30.000000000000000     
   20.000000000000000     
   5.0000000000000000     
   125.59999999999999     
   681.00000000000000     
  0.92000000000000004     
       10000
   2.2000000000000001E-003

L                        T                        Ta                       v                        
    0.21288000000000E+02     0.39677639251537E+03     0.25466232142705E+03     0.54205721018910E+04     0.20161987809705E+01
    0.21290200000000E+02     0.39679938050642E+03     0.25472919878351E+03     0.54222085439523E+04     0.20155391090180E+01
    0.21292400000000E+02     0.39682239707238E+03     0.25479885055617E+03     0.54238452082133E+04     0.20148795868437E+01
    0.21294600000000E+02     0.39684544221342E+03     0.25486575284695E+03     0.54254820948650E+04     0.20142202146687E+01
    0.21296800000000E+02     0.39686851592967E+03     0.25493543139692E+03     0.54271192040984E+04     0.20135609927144E+01
    0.21299000000000E+02     0.39689161822126E+03     0.25500235862372E+03     0.54287565361040E+04     0.20129019212015E+01
    0.21301200000000E+02     0.39691474908830E+03     0.25507206395353E+03     0.54303940910720E+04     0.20122430003511E+01
    0.21303400000000E+02     0.39693790853089E+03     0.25513901611803E+03     0.54320318691924E+04     0.20115842303835E+01
    0.21305600000000E+02     0.39696109654912E+03     0.25520874823020E+03     0.54336698706550E+04     0.20109256115195E+01
    0.21307800000000E+02     0.39698431314307E+03     0.25527572533409E+03     0.54353080956490E+04     0.20102671439791E+01
    0.21310000000000E+02     0.39700755831279E+03     0.25534548423117E+03     0.54369465443635E+04     0.20096088279827E+01
    0.21312200000000E+02     0.39703083205835E+03     0.25541248627614E+03     0.54385852169874E+04     0.20089506637500E+01
    0.21314400000000E+02     0.39705413437976E+03     0.25548227196066E+03     0.54402241137091E+04     0.20082926515010E+01
    0.21316600000000E+02     0.39707746527707E+03     0.25554929894840E+03     0.54418632347169E+04     0.20076347914553E+01
    0.21318800000000E+02     0.39710082475028E+03     0.25561911142290E+03     0.54435025801987E+04     0.20069770838323E+01
    0.21321000000000E+02     0.39712421279938E+03     0.25568616335509E+03     0.54451421503421E+04     0.20063195288512E+01
    0.21323200000000E+02     0.39714762942437E+03     0.25575600262211E+03     0.54467819453344E+04     0.20056621267314E+01
    0.21325400000000E+02     0.39717107462522E+03     0.25582307950045E+03     0.54484219653628E+04     0.20050048776915E+01
    0.21327600000000E+02     0.39719454840189E+03     0.25589294556254E+03     0.54500622106139E+04     0.20043477819506E+01
    0.21329800000000E+02     0.39721805075432E+03     0.25596004738873E+03     0.54517026812742E+04     0.20036908397271E+01
    0.21332000000000E+02     0.39724158168245E+03     0.25602994024842E+03     0.54533433775299E+04     0.20030340512396E+01
    0.21334200000000E+02     0.39726514118621E+03     0.25609706702414E+03     0.54549842995669E+04     0.20023774167062E+01
    0.21336400000000E+02     0.39728872926550E+03     0.25616698668399E+03     0.54566254475709E+04     0.20017209363451E+01
    0.21338600000000E+02     0.39731234592022E+03     0.25623413841095E+03     0.54582668217270E+04     0.20010646103742E+01
    0.21340800000000E+02     0.39733599115026E+03     0.25630408487350E+03     0.54599084222204E+04     0.20004084390113E+01
    0.21343000000000E+02     0.39735966495549E+03     0.25637126155340E+03     0.54615502492358E+04     0.19997524224740E+01
    0.21345200000000E+02     0.39738336733577E+03     0.25644123482120E+03     0.54631923029576E+04     0.19990965609797E+01
    0.21347400000000E+02     0.39740709829095E+03     0.25650843645573E+03     0.54648345835701E+04     0.19984408547456E+01
    0.21349600000000E+02     0.39743085782085E+03     0.25657843653133E+03     0.54664770912571E+04     0.19977853039888E+01
    0.21351800000000E+02     0.39745464592532E+03     0.25664566312219E+03     0.54681198262021E+04     0.19971299089262E+01
    0.21354000000000E+02     0.39747846260414E+03     0.25671569000815E+03     0.54697627885886E+04     0.19964746697746E+01
    0.21356200000000E+02     0.39750230785713E+03     0.25678294155705E+03     0.54714059785995E+04     0.19958195867505E+01
    0.21358400000000E+02     0.39752618168407E+03     0.25685299525592E+03     0.54730493964175E+04     0.19951646600702E+01
    0.21360600000000E+02     0.39755008408473E+03     0.25692027176456E+03     0.54746930422252E+04     0.19945098899501E+01
    0.21362800000000E+02     0.39757401505887E+03     0.25699035227889E+03     0.54763369162047E+04     0.19938552766061E+01
    0.21365000000000E+02     0.39759797460625E+03     0.25705765374899E+03     0.54779810185379E+04     0.19932008202541E+01
    0.21367200000000E+02     0.39762196272659E+03     0.25712776108134E+03     0.54796253494064E+04     0.19925465211098E+01
    0.21369400000000E+02     0.39764597941962E+03     0.25719508751459E+03     0.54812699089916E+04     0.19918923793888E+01
    0.21371600000000E+02     0.39767002468505E+03     0.25726522166752E+03     0.54829146974744E+04     0.19912383953063E+01
    0.21373800000000E+02     0.39769409852259E+03     0.25733257306564E+03     0.54845597150356E+04     0.19905845690776E+01
    0.21376000000000E+02     0.39771820093191E+03     0.25740273404171E+03     0.54862049618557E+04     0.19899309009176E+01
    0.21378200000000E+02     0.39774233191270E+03     0.25747011040641E+03     0.54878504381150E+04     0.19892773910411E+01
    0.21380400000000E+02     0.39776649146462E+03     0.25754029820819E+03     0.54894961439932E+04     0.19886240396629E+01
    0.21382600000000E+02     0.39779067958732E+03     0.25760769954117E+03     0.54911420796701E+04     0.19879708469974E+01
    0.21384800000000E+02     0.39781489628044E+03     0.25767791417122E+03     0.54927882453250E+04     0.19873178132589E+01
    0.21387000000000E+02     0.39783914154360E+03     0.25774534047420E+03     0.54944346411370E+04     0.19866649386615E+01
    0.21389200000000E+02     0.39786341537642E+03     0.25781558193509E+03     0.54960812672849E+04     0.19860122234191E+01
    0.21391400000000E+02     0.39788771777850E+03     0.25788303320979E+03     0.54977281239471E+04     0.19853596677456E+01
    0.21393600000000E+02     0.39791204874944E+03     0.25795330150408E+03     0.54993752113020E+04     0.19847072718546E+01
    0.21395800000000E+02     0.39793640828881E+03     0.25802077775221E+03     0.55010225295274E+04     0.19840550359594E+01
    0.21398000000000E+02     0.39796079639617E+03     0.25809107288247E+03     0.55026700788012E+04     0.19834029602733E+01
    0.21400200000000E+02     0.39798521307109E+03     0.25815857410576E+03     0.55043178593005E+04     0.19827510450094E+01
    0.21402400000000E+02     0.39800965831310E+03     0.25822889607456E+03     0.55059658712027E+04     0.19820992903806E+01
    0.21404600000000E+02     0.39803413212174E+03     0.25829642227472E+03     0.55076141146845E+04     0.19814476965995E+01
    0.21406800000000E+02     0.39805863449652E+03     0.25836677108463E+03     0.55092625899225E+04     0.19807962638788E+01
    0.21409000000000E+02     0.39808316543696E+03     0.25843432226338E+03     0.55109112970930E+04     0.19801449924307E+01
    0.21411200000000E+02     0.39810772494255E+03     0.25850469791699E+03     0.55125602363721E+04     0.19794938824675E+01
    0.21413400000000E+02     0.39813231301276E+03     0.25857227407605E+03     0.55142094079354E+04     0.19788429342012E+01
    0.21415600000000E+02     0.39815692964708E+03     0.25864267657593E+03     0.55158588119584E+04     0.19781921478436E+01
    0.21417800000000E+02     0.39818157484496E+03     0.25871027771703E+03     0.55175084486163E+04     0.19775415236064E+01
    0.21420000000000E+02     0.39820624860586E+03     0.25878070706575E+03     0.55191583180841E+04     0.19768910617010E+01
    0.21422200000000E+02     0.39823095092920E+03     0.25884833319061E+03     0.55208084205363E+04     0.19762407623387E+01
    0.21424400000000E+02     0.39825568181441E+03     0.25891878939076E+03     0.55224587561474E+04     0.19755906257307E+01
    0.21426600000000E+02     0.39828044126090E+03     0.25898644050110E+03     0.55241093250915E+04     0.19749406520878E+01
    0.21428800000000E+02     0.39830522926809E+03     0.25905692355526E+03     0.55257601275423E+04     0.19742908416208E+01
    0.21431000000000E+02     0.39833004583534E+03     0.25912459965282E+03     0.55274111636735E+04     0.19736411945404E+01
    0.21433200000000E+02     0.39835489096205E+03     0.25919510956356E+03     0.55290624336582E+04     0.19729917110569E+01
    0.21435400000000E+02     0.39837976464758E+03     0.25926281065007E+03     0.55307139376695E+04     0.19723423913805E+01
    0.21437600000000E+02     0.39840466689129E+03     0.25933334741999E+03     0.55323656758802E+04     0.19716932357212E+01
    0.21439800000000E+02     0.39842959769251E+03     0.25940107349717E+03     0.55340176484627E+04     0.19710442442890E+01
